stake,return,profit,capital_after,result,match_id,kickoff_time,odds,edge,y_true,y_pred,task
100.0,95.0,95.0,13527.0,win,84cb83144ceb,2023-04-26 03:00:00,1.95,0.06078201136594574,0,0,over_under
100.0,-100.0,-100.0,13427.0,lose,83f164f5917a,2023-04-27 03:00:00,1.98,0.08109404346861959,1,0,over_under
100.0,86.0,86.0,13513.0,win,413eca867de2,2023-04-28 00:00:00,1.8599999999999999,0.00905595182512986,1,1,over_under
100.0,91.0,91.0,13604.0,win,67df554e92df,2023-04-28 02:15:00,1.9100000000000001,-0.01023789153449639,1,1,over_under
100.0,98.0,98.0,13702.0,win,b9125e4b7260,2023-04-28 02:15:00,1.98,0.14934841675255184,1,1,over_under
100.0,98.0,98.0,13800.0,win,08dcbdcd3a05,2023-04-28 03:00:00,1.98,0.05469996577044056,0,0,over_under
100.0,-100.0,-100.0,13700.0,lose,d285ad384238,2023-04-29 02:45:00,2.0300000000000002,0.08801559552058896,0,1,over_under
100.0,96.0,96.0,13796.0,win,46cda4bd2316,2023-04-29 03:00:00,1.96,0.04807458064349546,0,0,over_under
100.0,102.0,102.0,13898.0,win,b970b2a44762,2023-04-29 03:00:00,2.02,0.11877860877357316,1,1,over_under
100.0,-100.0,-100.0,13798.0,lose,7d92cfe01d26,2023-04-30 02:30:00,2.05,0.24322606244205852,0,1,over_under
100.0,95.0,95.0,13893.0,win,21e8ce8a28a3,2023-04-30 03:00:00,1.95,0.055844509640983975,0,0,over_under
100.0,97.0,97.0,13990.0,win,ad2a72dd8525,2023-04-30 03:00:00,1.97,0.06389029540097035,1,1,over_under
100.0,-100.0,-100.0,13890.0,lose,2cc59cce7d15,2023-04-30 19:30:00,1.88,0.03060634649743932,0,1,over_under
100.0,93.0,93.0,13983.0,win,a23fd4473842,2023-04-30 20:00:00,1.9300000000000002,0.06918251856668789,1,1,over_under
100.0,87.0,87.0,14070.0,win,eba8d8cf4197,2023-04-30 21:00:00,1.87,0.09392953360436107,1,1,over_under
100.0,95.0,95.0,14165.0,win,7ccf30668155,2023-04-30 21:00:00,1.95,0.13985186784853476,1,1,over_under
100.0,96.0,96.0,14261.0,win,ec6bc4095b31,2023-04-30 21:30:00,1.96,0.06725710372435567,0,0,over_under
100.0,-100.0,-100.0,14161.0,lose,11b714d1c0c1,2023-04-30 21:30:00,1.95,0.023752046684987538,1,0,over_under
100.0,-100.0,-100.0,14061.0,lose,d95820706025,2023-04-30 21:30:00,1.83,0.240782642060679,1,0,over_under
100.0,-100.0,-100.0,13961.0,lose,fa8607bc67b7,2023-04-30 21:30:00,1.8599999999999999,0.020250668808306838,0,1,over_under
100.0,96.0,96.0,14057.0,win,18883c881038,2023-04-30 21:30:00,1.96,0.1473581923873044,1,1,over_under
100.0,-100.0,-100.0,13957.0,lose,4ab84a77cd90,2023-04-30 22:00:00,1.98,0.051440626412621926,0,1,over_under
100.0,-100.0,-100.0,13857.0,lose,b793f7ddf642,2023-04-30 22:00:00,1.88,0.026029836054861644,1,0,over_under
100.0,-100.0,-100.0,13757.0,lose,b7d5ec9a080d,2023-04-30 22:00:00,2.0300000000000002,0.09466281002456528,1,0,over_under
100.0,86.0,86.0,13843.0,win,97c7411af12c,2023-04-30 22:00:00,1.8599999999999999,-0.018216707823214717,1,1,over_under
