stake,return,profit,capital_after,result,match_id,kickoff_time,odds,edge,y_true,y_pred,task
100.0,-100.0,-100.0,188669.0,lose,c6a4cd691967,2024-05-02 01:00:00,1.9300000000000002,0.0046098665187233046,0,2,asian
100.0,89.0,89.0,188758.0,win,22ad5b9f9163,2024-05-02 03:00:00,1.8900000000000001,0.3330776798097711,2,2,asian
100.0,-100.0,-100.0,188658.0,lose,330e4a3d0832,2024-05-02 03:00:00,1.9,0.36297144387897695,0,2,asian
100.0,102.0,102.0,188760.0,win,d7c3ad5da731,2024-05-03 01:30:00,2.02,0.5326893900570117,2,2,asian
100.0,84.0,84.0,188844.0,win,759f89157deb,2024-05-03 01:30:00,1.8399999999999999,0.15601977674584644,2,2,asian
100.0,104.0,104.0,188948.0,win,359810c74d29,2024-05-03 03:00:00,2.04,0.47871585080498147,2,2,asian
100.0,106.0,106.0,189054.0,win,3df8ef871561,2024-05-03 03:00:00,2.06,0.3867202702321505,0,0,asian
100.0,98.0,98.0,189152.0,win,bbd98f767e47,2024-05-03 04:00:00,1.98,0.12646421256818274,2,2,asian
100.0,100.0,100.0,189252.0,win,f6dca42cb153,2024-05-04 00:00:00,2.0,0.29554156566921036,0,0,asian
100.0,103.0,103.0,189355.0,win,b7b487972d1c,2024-05-04 00:00:00,2.0300000000000002,0.5016924199305082,0,0,asian
100.0,84.0,84.0,189439.0,win,dc0ebf9299bc,2024-05-04 00:00:00,1.8399999999999999,0.43661072818856494,2,2,asian
100.0,104.0,104.0,189543.0,win,df62a71949b8,2024-05-04 00:00:00,2.04,0.508333696817097,2,2,asian
0.0,0.0,0.0,189543.0,push,1e1fee7564ce,2024-05-04 01:30:00,2.06,,1,2,asian
100.0,100.0,100.0,189643.0,win,a231219ff9d4,2024-05-04 03:00:00,2.0,0.18056134487453263,2,2,asian
100.0,109.0,109.0,189752.0,win,b6325c8a02d5,2024-05-04 03:00:00,2.09,0.34243761991199695,0,0,asian
100.0,83.0,83.0,189835.0,win,6dac65268a64,2024-05-04 03:00:00,1.83,0.43551470982400986,2,2,asian
100.0,99.0,99.0,189934.0,win,1c162874f544,2024-05-04 03:00:00,1.99,0.3093471853356612,0,0,asian
100.0,85.0,85.0,190019.0,win,015ebbfa1d0a,2024-05-04 03:00:00,1.85,0.43507198283546844,2,2,asian
100.0,96.0,96.0,190115.0,win,b544bfa18e7a,2024-05-04 03:00:00,1.96,0.5013283572698894,2,2,asian
100.0,94.0,94.0,190209.0,win,d3309b8f2a01,2024-05-04 03:00:00,1.94,0.36075305123078205,2,2,asian
