match_id,league_code,home_team,away_team,disagreement_line_std,disagreement_water_std,disagreement_level,disagreement_outlier,bookmaker_line_mean,bookmaker_line_std
478d9e3043f9,UCL,布拉格斯巴达,摩纳哥,0.14433756729740646,0.12423096769056148,轻微分歧,Crown异类(-0.75 vs 中位数-0.50),-0.5833333333333334,0.14433756729740646
d9616aa8249f,UCL,马尔默,格拉斯哥流浪者,0.0,0.005773502691896263,一致,无异常,-0.25,0.0
9cfab3a1c439,UCL,亨克,顿涅茨克矿工,0.0,0.010000000000000009,一致,无异常,-0.25,0.0
6339d9715067,UCL,埃因霍温,中日德兰,0.2886751345948129,0.03785938897200186,高度分歧,Macau异类(+1.50 vs 中位数+1.00),1.1666666666666667,0.2886751345948129
60010e7273bc,UCL,克卢日,年轻人,0.14433756729740646,0.18357559750685823,轻微分歧,Macau异类(-0.25 vs 中位数+0.00),-0.08333333333333333,0.14433756729740646
23d9b1486d69,UCL,贝尔格莱德红星,谢里夫,0.0,0.06506407098647712,一致,无异常,1.25,0.0
fac91051b3d7,UCL,奥林匹亚科斯,卢多戈雷茨,0.0,0.04582575694955838,一致,无异常,0.75,0.0
0e4bbddc04ef,UCL,莫斯科斯巴达,本菲卡,0.0,0.03785938897200179,一致,无异常,-0.25,0.0
af6499c8c3c8,UCL,费伦茨瓦罗斯,布拉格斯拉维亚,0.0,0.026457513110645866,一致,无异常,-0.25,0.0
6afa1f7b5fb9,UCL,萨格勒布迪纳摩,华沙军团,0.0,0.032145502536643146,一致,无异常,0.75,0.0
dd3ec52f15c9,UEL,雅布罗尼克,凯尔特人,0.0,0.06806859285554046,一致,无异常,-0.5,0.0
21fae6043f65,UEL,林肯红魔,布拉迪斯拉发,0.14433756729740646,0.046188021535170036,轻微分歧,Macau异类(-1.00 vs 中位数-1.25),-1.1666666666666667,0.14433756729740646
996173d7ce73,UEL,加拉塔萨雷,圣约翰斯通,0.0,0.030000000000000027,一致,无异常,1.5,0.0
e47fbb76db87,UEL,穆尔斯卡穆拉,扎尔基里斯,0.0,0.043588989435406775,一致,无异常,0.5,0.0
a0d1e8f2b89f,FL1,摩纳哥,南特,0.0,0.020816659994661285,一致,无异常,1.0,0.0
d7db3c948aa0,FL1,里昂,布雷斯特,0.0,0.04358898943540673,一致,无异常,1.5,0.0
5a6cf23a4bd8,FL1,特鲁瓦,巴黎圣日尔曼,0.0,0.03511884584284249,一致,无异常,-1.75,0.0
69062fc5bdc5,FL1,雷恩,朗斯,0.0,0.02309401076758505,一致,无异常,0.5,0.0
39b795efb90a,FL1,波尔多,克莱蒙特,0.14433756729740643,0.15947831618540914,轻微分歧,Bet365异类(+0.50 vs 中位数+0.25),0.3333333333333333,0.14433756729740643
23586d537b8e,FL1,尼斯,兰斯,0.0,0.03055050463303896,一致,无异常,0.5,0.0
ae0cdc234d4a,FL1,圣埃蒂安,洛里昂,0.0,0.03511884584284244,一致,无异常,0.25,0.0
8252fd5cec7c,FL1,斯特拉斯堡,昂热,0.0,0.03055050463303896,一致,无异常,0.5,0.0
daecb4d93269,FL1,梅斯,里尔,0.0,0.040000000000000036,一致,无异常,-0.75,0.0
bad4af2fd28c,FL1,蒙彼利埃,马赛,0.0,0.020000000000000018,一致,无异常,-0.25,0.0
a4665baacfdc,UCL,布拉格斯拉维亚,费伦茨瓦罗斯,0.14433756729740646,0.0776745346515403,轻微分歧,Macau异类(+1.25 vs 中位数+1.00),1.0833333333333333,0.14433756729740646
61d22d31c91f,UCL,谢里夫,贝尔格莱德红星,0.0,0.06658328118479392,一致,无异常,-0.5,0.0
5a0fc25ae033,UCL,顿涅茨克矿工,亨克,0.0,0.040414518843273836,一致,无异常,0.75,0.0
e182833e9198,UCL,摩纳哥,布拉格斯巴达,0.14433756729740646,0.0737111479583199,轻微分歧,Macau异类(+1.25 vs 中位数+1.00),1.0833333333333333,0.14433756729740646
980aafe6e8ab,UCL,中日德兰,埃因霍温,0.0,0.017320508075688787,一致,无异常,-0.5,0.0
1a81d6c7b216,UCL,卢多戈雷茨,奥林匹亚科斯,0.0,0.01527525231651948,一致,无异常,-0.25,0.0
b11d38c2b603,UCL,年轻人,克卢日,0.0,0.07234178138070235,一致,无异常,1.0,0.0
340d39b2759a,UEL,布拉迪斯拉发,林肯红魔,0.0,0.04582575694955844,一致,无异常,1.5,0.0
6dd8ce7d0bbb,UCL,华沙军团,萨格勒布迪纳摩,0.0,0.05773502691896257,一致,无异常,-0.25,0.0
3f99990a07f5,UCL,格拉斯哥流浪者,马尔默,0.14433756729740646,0.06658328118479392,轻微分歧,Macau异类(+1.00 vs 中位数+0.75),0.8333333333333334,0.14433756729740646
b3f9d648514e,UCL,本菲卡,莫斯科斯巴达,0.14433756729740646,0.060827625302982184,轻微分歧,Macau异类(+1.25 vs 中位数+1.00),1.0833333333333333,0.14433756729740646
8317e6ce3cfe,UEL,扎尔基里斯,穆尔斯卡穆拉,0.0,0.04582575694955844,一致,无异常,0.25,0.0
21b098fbc8ff,UEL,圣约翰斯通,加拉塔萨雷,0.0,0.010000000000000009,一致,无异常,-0.5,0.0
28fa342583c5,UEL,凯尔特人,雅布罗尼克,0.0,0.13316656236958785,一致,无异常,1.25,0.0
28161d3da124,BUN,门兴格拉德巴赫,拜仁慕尼黑,0.0,0.010000000000000009,一致,无异常,-1.25,0.0
424d7e121bb3,EPL,布伦特福德,阿森纳,0.0,0.03055050463303896,一致,无异常,-0.5,0.0
8701650e3cfe,LLG,巴伦西亚,赫塔菲,0.0,0.06658328118479392,一致,无异常,0.0,0.0
809e265942c9,FL1,洛里昂,摩纳哥,0.0,0.05196152422706637,一致,无异常,-0.75,0.0
fcdc0e5f0b2e,EPL,曼彻斯特联,利兹联,0.0,0.050332229568471644,一致,无异常,1.0,0.0
ee4f01066c3c,BUN,沃尔夫斯堡,波鸿,0.14433756729740646,0.12124355652982145,轻微分歧,Macau异类(+1.00 vs 中位数+1.25),1.1666666666666667,0.14433756729740646
4f5e93fc0f56,BUN,柏林联合,勒沃库森,0.14433756729740646,0.17039170558842745,轻微分歧,Crown异类(+0.00 vs 中位数-0.25),-0.16666666666666666,0.14433756729740646
e4641f324b55,BUN,斯图加特,菲尔特,0.0,0.005773502691896262,一致,无异常,0.5,0.0
8c5bb00e31d5,BUN,奥格斯堡,霍芬海姆,0.0,0.005773502691896263,一致,无异常,-0.25,0.0
105e5a4a9c2c,BUN,比勒费尔德,弗赖堡,0.0,0.010000000000000009,一致,无异常,0.0,0.0
99d497c84ed3,EPL,沃特福德,阿斯顿维拉,0.0,0.009999999999999953,一致,无异常,-0.25,0.0
ce8b0cd76a1c,EPL,莱斯特城,狼队,0.0,0.01527525231651942,一致,无异常,0.75,0.0
d76caab33ccd,EPL,埃弗顿,南安普顿,0.0,0.009999999999999953,一致,无异常,0.5,0.0
fdb03b563283,EPL,切尔西,水晶宫,0.0,0.03785938897200186,一致,无异常,1.5,0.0
95628c940862,EPL,伯恩利,布莱顿,0.0,0.005773502691896262,一致,无异常,-0.25,0.0
051dbdf63730,FL1,里尔,尼斯,0.14433756729740646,0.06429100507328629,轻微分歧,Bet365异类(+1.00 vs 中位数+0.75),0.8333333333333334,0.14433756729740646
ac87c35e54ec,EPL,诺维奇,利物浦,0.0,0.02645751311064593,一致,无异常,-1.5,0.0
94a82d29363a,BUN,多特蒙德,法兰克福,0.0,0.005773502691896262,一致,无异常,1.25,0.0
5c34ba71e0b5,LLG,马洛卡,皇家贝蒂斯,0.0,0.032145502536643146,一致,无异常,-0.25,0.0
324af682024f,LLG,加的斯,莱万特,0.0,0.005773502691896262,一致,无异常,0.0,0.0
238fe7998c8a,FL1,巴黎圣日尔曼,斯特拉斯堡,0.14433756729740646,0.08144527815247074,轻微分歧,Bet365异类(+1.50 vs 中位数+1.75),1.6666666666666667,0.14433756729740646
9dd6c7ee4015,LLG,阿拉维斯,皇家马德里,0.0,0.009999999999999953,一致,无异常,-1.25,0.0
1093aa1509fd,LLG,奥萨苏纳,西班牙人,0.0,0.01527525231651942,一致,无异常,0.25,0.0
987326208c44,FL1,昂热,里昂,0.0,0.04163331998932265,一致,无异常,-0.75,0.0
3a83f109c63c,EPL,纽卡斯尔联,西汉姆联,0.0,0.010000000000000009,一致,无异常,-0.25,0.0
f4262868f3ca,FL1,布雷斯特,雷恩,0.0,0.010000000000000009,一致,无异常,-0.25,0.0
50f8217402ed,FL1,克莱蒙特,特鲁瓦,0.0,0.028867513459481315,一致,无异常,0.25,0.0
065bf4568055,FL1,南特,梅斯,0.0,0.010000000000000009,一致,无异常,0.25,0.0
15af651b479f,FL1,兰斯,蒙彼利埃,0.0,0.020816659994661285,一致,无异常,0.0,0.0
43541196f556,BUN,美因茨,RB莱比锡,0.0,0.010000000000000009,一致,无异常,-1.0,0.0
12c78355827a,FL1,朗斯,圣埃蒂安,0.14433756729740643,0.12503332889007374,轻微分歧,Macau异类(+0.50 vs 中位数+0.25),0.3333333333333333,0.14433756729740643
0d2d9268cfab,EPL,托特纳姆热刺,曼彻斯特城,0.14433756729740646,0.1069267662156363,轻微分歧,Bet365异类(-0.75 vs 中位数-1.00),-0.9166666666666666,0.14433756729740646
452acfd2a8da,BUN,科隆,柏林赫塔,0.0,0.010000000000000009,一致,无异常,0.0,0.0
b3fb2a81ed96,LLG,维戈塞尔塔,马德里竞技,0.0,0.005773502691896263,一致,无异常,-0.5,0.0
98c07337f23e,LLG,巴塞罗那,皇家社会,0.28867513459481287,0.01527525231651948,高度分歧,Bet365异类(+1.25 vs 中位数+0.75),0.9166666666666666,0.28867513459481287
d5dcfff774ef,FL1,马赛,波尔多,0.14433756729740646,0.02309401076758505,轻微分歧,Bet365异类(+0.50 vs 中位数+0.75),0.6666666666666666,0.14433756729740646
f7539af60c7e,LLG,塞维利亚,巴列卡诺,0.0,0.005773502691896263,一致,无异常,1.25,0.0
9b96461b23e2,LLG,比利亚雷亚尔,格兰纳达,0.0,0.01527525231651948,一致,无异常,1.0,0.0
be9470c0459d,LLG,埃尔切,毕尔巴鄂竞技,0.0,0.005773502691896198,一致,无异常,-0.5,0.0
7c47f3821673,UCL,摩纳哥,顿涅茨克矿工,0.0,0.02645751311064593,一致,无异常,0.75,0.0
04f7db7947fb,UCL,谢里夫,萨格勒布迪纳摩,0.0,0.025166114784235853,一致,无异常,-0.5,0.0
e4d52e30d9f2,UCL,FC萨尔茨堡,布隆德比,0.14433756729740646,0.060277137733417085,轻微分歧,Crown异类(+1.75 vs 中位数+2.00),1.9166666666666667,0.14433756729740646
693c5a9f91f0,UEL,贝尔格莱德红星,克卢日,0.14433756729740646,0.1386842937514315,轻微分歧,Crown异类(+0.75 vs 中位数+0.50),0.5833333333333334,0.14433756729740646
0a7eccdbdd4e,UEL,凯尔特人,阿尔克马尔,0.0,0.03214550253664315,一致,无异常,0.25,0.0
1c2cab86a3cc,UCL,马尔默,卢多戈雷茨,0.0,0.020000000000000018,一致,无异常,0.5,0.0
4d4099fbf5d3,UCL,年轻人,费伦茨瓦罗斯,0.0,0.03785938897200186,一致,无异常,1.0,0.0
0418829d09a7,UCL,本菲卡,埃因霍温,0.0,0.026457513110645932,一致,无异常,0.25,0.0
79c426936152,UEL,布拉格斯拉维亚,华沙军团,0.0,0.03214550253664321,一致,无异常,1.0,0.0
8c2de5ea1cda,UEL,奥莫尼亚,安特卫普,0.0,0.0305505046330389,一致,无异常,0.0,0.0
922eb29fa252,UEL,兰讷斯,加拉塔萨雷,0.0,0.030000000000000027,一致,无异常,-0.25,0.0
97146ed68bd3,UEL,穆尔斯卡穆拉,格拉茨风暴,0.0,0.03785938897200179,一致,无异常,-0.5,0.0
0739415d607d,UEL,奥林匹亚科斯,布拉迪斯拉发,0.0,0.03214550253664321,一致,无异常,1.25,0.0
cce07b6f5b02,UEL,维也纳快速,卢甘斯克黎明,0.0,0.019999999999999962,一致,无异常,0.75,0.0
0c8ca8ef2648,BUN,RB莱比锡,斯图加特,0.14433756729740646,0.1530795000427338,轻微分歧,Bet365异类(+1.00 vs 中位数+1.25),1.1666666666666667,0.14433756729740646
bd4b147b6174,LLG,皇家贝蒂斯,加的斯,0.14433756729740646,0.13576941236277534,轻微分歧,Macau异类(+1.00 vs 中位数+0.75),0.8333333333333334,0.14433756729740646
76d03f53a320,FL1,布雷斯特,巴黎圣日尔曼,0.14433756729740646,0.13076696830622025,轻微分歧,Bet365异类(-1.75 vs 中位数-2.00),-1.9166666666666667,0.14433756729740646
2943bd5bebf7,EPL,利物浦,伯恩利,0.14433756729740646,0.09073771725877469,轻微分歧,Bet365异类(+1.75 vs 中位数+2.00),1.9166666666666667,0.14433756729740646
58a834891ab4,BUN,法兰克福,奥格斯堡,0.0,0.02999999999999997,一致,无异常,1.0,0.0
7684bea3d52e,BUN,弗赖堡,多特蒙德,0.0,0.12013880860626738,一致,无异常,-1.0,0.0
51865d1adbf6,BUN,柏林赫塔,沃尔夫斯堡,0.14433756729740646,0.21079215671683163,轻微分歧,Bet365异类(+0.00 vs 中位数-0.25),-0.16666666666666666,0.14433756729740646
955b36c602f5,BUN,波鸿,美因茨,0.14433756729740646,0.18583146486355134,轻微分歧,Bet365异类(+0.00 vs 中位数+0.25),0.16666666666666666,0.14433756729740646
e026aed9f160,BUN,菲尔特,比勒费尔德,0.0,0.08185352771872446,一致,无异常,0.0,0.0
f3ed11b8a1ec,EPL,曼彻斯特城,诺维奇,0.0,0.005773502691896262,一致,无异常,2.5,0.0
51ee5338b6a1,EPL,利兹联,埃弗顿,0.0,0.010000000000000009,一致,无异常,0.25,0.0
1006eea710ba,EPL,水晶宫,布伦特福德,0.14433756729740646,0.1415391583037477,轻微分歧,Bet365异类(+0.25 vs 中位数+0.00),0.08333333333333333,0.14433756729740646
e514c0e850f7,EPL,阿斯顿维拉,纽卡斯尔联,0.0,0.010000000000000009,一致,无异常,0.75,0.0
7b9bc9639e00,LLG,阿拉维斯,马洛卡,0.0,0.01527525231651948,一致,无异常,0.25,0.0
277b28411846,FL1,摩纳哥,朗斯,0.28867513459481287,0.20428737928059415,高度分歧,Bet365异类(+1.25 vs 中位数+0.75),0.9166666666666666,0.28867513459481287
e8a714f4d2e2,EPL,布莱顿,沃特福德,0.0,0.020816659994661344,一致,无异常,0.75,0.0
0d3a4b04d485,BUN,勒沃库森,门兴格拉德巴赫,0.0,0.07234178138070235,一致,无异常,0.25,0.0
13e1b0a95685,ISA,维罗纳,萨索洛,0.0,0.03214550253664321,一致,无异常,-0.25,0.0
783e92c1b155,ISA,国际米兰,热那亚,0.0,0.010000000000000009,一致,无异常,1.5,0.0
6f94a4224c2a,LLG,西班牙人,比利亚雷亚尔,0.14433756729740646,0.16165807537309526,轻微分歧,Macau异类(+0.00 vs 中位数-0.25),-0.16666666666666666,0.14433756729740646
5afe1f43b7f8,LLG,格兰纳达,巴伦西亚,0.0,0.005773502691896262,一致,无异常,0.0,0.0
c75d8a6e7ebb,ISA,恩波利,拉齐奥,0.0,0.04358898943540671,一致,无异常,-0.75,0.0
d52ad183c7d2,ISA,都灵,亚特兰大,0.0,0.019999999999999962,一致,无异常,-1.0,0.0
8cdf17f5286c,FL1,圣埃蒂安,里尔,0.14433756729740643,0.056862407030773256,轻微分歧,Bet365异类(-0.50 vs 中位数-0.25),-0.3333333333333333,0.14433756729740643
ee40bb65f178,LLG,毕尔巴鄂竞技,巴塞罗那,0.0,0.011547005383792525,一致,无异常,-0.5,0.0
9cd1a70f8f89,FL1,里昂,克莱蒙特,0.14433756729740646,0.03464101615137751,轻微分歧,Bet365异类(+1.25 vs 中位数+1.00),1.0833333333333333,0.14433756729740646
7add2023a683,FL1,蒙彼利埃,洛里昂,0.14433756729740646,0.16196707484341785,轻微分歧,Bet365异类(+0.00 vs 中位数+0.25),0.16666666666666666,0.14433756729740646
95146bd05a8e,FL1,斯特拉斯堡,特鲁瓦,0.0,0.0,一致,无异常,0.5,0.0
f4ff8b99cedf,FL1,梅斯,兰斯,0.0,0.005773502691896262,一致,无异常,0.25,0.0
7d164675fb0b,EPL,狼队,托特纳姆热刺,0.14433756729740643,0.17349351572897473,轻微分歧,Macau异类(-0.50 vs 中位数-0.25),-0.3333333333333333,0.14433756729740643
fb69db74db6b,EPL,南安普顿,曼彻斯特联,0.0,0.11590225767142477,一致,无异常,-0.75,0.0
246165ffcd8f,FL1,波尔多,昂热,0.14433756729740646,0.18770544300401454,轻微分歧,Bet365异类(+0.25 vs 中位数+0.00),0.08333333333333333,0.14433756729740646
a05488261860,BUN,霍芬海姆,柏林联合,0.0,0.030550504633038898,一致,无异常,0.25,0.0
83da04ccc93e,LLG,皇家社会,巴列卡诺,0.0,0.07810249675906655,一致,无异常,1.0,0.0
6d62507d5048,FL1,雷恩,南特,0.0,0.023094010767584987,一致,无异常,0.5,0.0
7316de62d6c6,EPL,阿森纳,切尔西,0.14433756729740646,0.12423096769056154,轻微分歧,Macau异类(-0.50 vs 中位数-0.75),-0.6666666666666666,0.14433756729740646
2c22418c1ebb,BUN,拜仁慕尼黑,科隆,0.0,0.03464101615137751,一致,无异常,2.5,0.0
051ccb67dff9,ISA,博洛尼亚,萨勒尼塔纳,0.0,0.009999999999999953,一致,无异常,0.75,0.0
65334ea5adbd,ISA,乌迪内斯,尤文图斯,0.0,0.010000000000000009,一致,无异常,-1.0,0.0
caaf9c9590b9,LLG,马德里竞技,埃尔切,0.0,0.05686240703077327,一致,无异常,1.75,0.0
c6f64ebc207c,FL1,尼斯,马赛,0.14433756729740646,0.10016652800877816,轻微分歧,Bet365异类(-0.25 vs 中位数+0.00),-0.08333333333333333,0.14433756729740646
3a27424360d1,ISA,那不勒斯,威尼斯,0.14433756729740646,0.08386497083606084,轻微分歧,Macau异类(+1.75 vs 中位数+1.50),1.5833333333333333,0.14433756729740646
41bfb5e50594,ISA,罗马,佛罗伦萨,0.0,0.01527525231651948,一致,无异常,0.75,0.0
cb258397fa80,LLG,莱万特,皇家马德里,0.0,0.03511884584284249,一致,无异常,-1.0,0.0
41bacd4ff80e,ISA,卡利亚里,斯佩齐亚,0.0,0.010000000000000009,一致,无异常,0.5,0.0
0f045a72cb58,LLG,赫塔菲,塞维利亚,0.0,0.02309401076758505,一致,无异常,-0.25,0.0
24fa8dbe73e8,ISA,桑普多利亚,AC米兰,0.14433756729740646,0.14730919862656236,轻微分歧,Macau异类(-0.75 vs 中位数-0.50),-0.5833333333333334,0.14433756729740646
d11281dd8773,EPL,西汉姆联,莱斯特城,0.0,0.026457513110645932,一致,无异常,0.0,0.0
561ef3b19f18,LLG,奥萨苏纳,维戈塞尔塔,0.0,0.005773502691896263,一致,无异常,0.0,0.0
3e9c9976cad9,UCL,埃因霍温,本菲卡,0.0,0.041633319989322626,一致,无异常,0.5,0.0
3366accdaeaa,UCL,卢多戈雷茨,马尔默,0.14433756729740646,0.11269427669584642,轻微分歧,Bet365异类(+0.25 vs 中位数+0.00),0.08333333333333333,0.14433756729740646
b563279e6dfa,UCL,费伦茨瓦罗斯,年轻人,0.0,0.06506407098647712,一致,无异常,-0.5,0.0
e5d1db63b426,UCL,顿涅茨克矿工,摩纳哥,0.14433756729740646,0.14571661996262936,轻微分歧,Crown异类(-0.25 vs 中位数+0.00),-0.08333333333333333,0.14433756729740646
26d02cef9ff1,UCL,萨格勒布迪纳摩,谢里夫,0.14433756729740646,0.14224392195567911,轻微分歧,Bet365异类(+1.25 vs 中位数+1.50),1.4166666666666667,0.14433756729740646
a25112fa219c,UCL,布隆德比,FC萨尔茨堡,0.25,0.18009256878986793,高度分歧,Bet365异类(-0.75 vs 中位数-1.00),-1.0,0.25
bb6855dbb588,UEL,卢甘斯克黎明,维也纳快速,0.0,0.03055050463303896,一致,无异常,0.25,0.0
da292d456715,UEL,加拉塔萨雷,兰讷斯,0.14433756729740646,0.05773502691896257,轻微分歧,Macau异类(+1.00 vs 中位数+0.75),0.8333333333333334,0.14433756729740646
cfbc21f8e4db,UEL,阿尔克马尔,凯尔特人,0.14433756729740646,0.0888819441731559,轻微分歧,Macau异类(+0.25 vs 中位数+0.00),0.08333333333333333,0.14433756729740646
1c5ecb412cb7,UEL,克卢日,贝尔格莱德红星,0.14433756729740646,0.09814954576223633,轻微分歧,Macau异类(+0.00 vs 中位数-0.25),-0.16666666666666666,0.14433756729740646
0a46652224b7,UEL,布拉迪斯拉发,奥林匹亚科斯,0.0,0.060827625302982184,一致,无异常,-0.5,0.0
cb58f24b0b80,UEL,格拉茨风暴,穆尔斯卡穆拉,0.0,0.0305505046330389,一致,无异常,1.5,0.0
3532f5f49403,UEL,华沙军团,布拉格斯拉维亚,0.0,0.040414518843273774,一致,无异常,-0.25,0.0
fd04ab36fee1,UEL,安特卫普,奥莫尼亚,0.0,0.010000000000000009,一致,无异常,1.0,0.0
7ec2af74767c,ISA,乌迪内斯,威尼斯,0.0,0.06928203230275509,一致,无异常,0.75,0.0
04a164bde8e0,LLG,马洛卡,西班牙人,0.0,0.08660254037844388,一致,无异常,0.0,0.0
16bc96036939,BUN,多特蒙德,霍芬海姆,0.0,0.03511884584284249,一致,无异常,1.25,0.0
e053f5744a9d,ISA,维罗纳,国际米兰,0.0,0.010000000000000009,一致,无异常,-1.0,0.0
da27463ed308,FL1,南特,里昂,0.0,0.010000000000000009,一致,无异常,-0.5,0.0
70cb5151618d,LLG,巴伦西亚,阿拉维斯,0.0,0.01527525231651942,一致,无异常,0.5,0.0
2cb5f872d02c,EPL,曼彻斯特城,阿森纳,0.0,0.1011599393699568,一致,无异常,1.5,0.0
1bd41c971ce0,BUN,斯图加特,弗赖堡,0.14433756729740643,0.09073771725877469,轻微分歧,Bet365异类(+0.50 vs 中位数+0.25),0.3333333333333333,0.14433756729740643
5c184f3de70d,BUN,美因茨,菲尔特,0.0,0.06429100507328636,一致,无异常,0.75,0.0
8ebbf37596d6,BUN,奥格斯堡,勒沃库森,0.0,0.043588989435406775,一致,无异常,-0.75,0.0
3d98c6842ab9,BUN,比勒费尔德,法兰克福,0.14433756729740643,0.1307669683062202,轻微分歧,Bet365异类(-0.50 vs 中位数-0.25),-0.3333333333333333,0.14433756729740643
5f1e539e554b,BUN,科隆,波鸿,0.0,0.09073771725877469,一致,无异常,0.5,0.0
143377eb2667,EPL,西汉姆联,水晶宫,0.0,0.01527525231651948,一致,无异常,0.75,0.0
1805b59f2c8c,EPL,纽卡斯尔联,南安普顿,0.0,0.03511884584284244,一致,无异常,0.0,0.0
6bc8e42b166b,EPL,诺维奇,莱斯特城,0.0,0.0305505046330389,一致,无异常,-0.75,0.0
9a05ffc4cbf6,EPL,阿斯顿维拉,布伦特福德,0.0,0.01527525231651948,一致,无异常,0.5,0.0
b2adc65fa574,EPL,布莱顿,埃弗顿,0.0,0.03055050463303896,一致,无异常,0.25,0.0
927f73639e91,LLG,维戈塞尔塔,毕尔巴鄂竞技,0.14433756729740646,0.18147543451754936,轻微分歧,Bet365异类(+0.00 vs 中位数+0.25),0.16666666666666666,0.14433756729740646
3a8641ba5fbc,FL1,尼斯,波尔多,0.25,0.14047538337136986,高度分歧,Bet365异类(+0.50 vs 中位数+0.75),0.75,0.25
b919e4e1a50c,EPL,利物浦,切尔西,0.0,0.040414518843273836,一致,无异常,0.25,0.0
083d392326b5,BUN,拜仁慕尼黑,柏林赫塔,0.25,0.09018499505645786,高度分歧,Bet365异类(+1.75 vs 中位数+2.00),2.0,0.25
231eb945ce99,ISA,亚特兰大,博洛尼亚,0.14433756729740646,0.043588989435406775,轻微分歧,Macau异类(+1.50 vs 中位数+1.75),1.6666666666666667,0.14433756729740646
b1f5ede19b48,ISA,拉齐奥,斯佩齐亚,0.0,0.03785938897200186,一致,无异常,1.25,0.0
d17932fa77a7,LLG,皇家社会,莱万特,0.0,0.01527525231651948,一致,无异常,1.0,0.0
3b2013cd340a,LLG,埃尔切,塞维利亚,0.14433756729740646,0.1692138686199607,轻微分歧,Crown异类(-1.00 vs 中位数-0.75),-0.8333333333333334,0.14433756729740646
6b612afbc76c,ISA,佛罗伦萨,都灵,0.0,0.03785938897200179,一致,无异常,0.25,0.0
6fecdce82f12,ISA,尤文图斯,恩波利,0.0,0.03511884584284249,一致,无异常,1.75,0.0
360f56eebff9,FL1,马赛,圣埃蒂安,0.0,0.040000000000000036,一致,无异常,0.75,0.0
dbddd31d2d77,LLG,皇家贝蒂斯,皇家马德里,0.0,0.03055050463303896,一致,无异常,-0.75,0.0
9d6a9885dde8,FL1,特鲁瓦,摩纳哥,0.14433756729740646,0.06658328118479394,轻微分歧,Macau异类(-0.50 vs 中位数-0.75),-0.6666666666666666,0.14433756729740646
aac475e04383,EPL,托特纳姆热刺,沃特福德,0.0,0.011547005383792525,一致,无异常,1.25,0.0
5efe8a24ef7a,FL1,斯特拉斯堡,布雷斯特,0.14433756729740643,0.12897028081435402,轻微分歧,Macau异类(+0.50 vs 中位数+0.25),0.3333333333333333,0.14433756729740643
73dc9d4a27fd,FL1,朗斯,洛里昂,0.14433756729740646,0.06429100507328642,轻微分歧,Macau异类(+0.75 vs 中位数+0.50),0.5833333333333334,0.14433756729740646
04fe2c4d076a,EPL,伯恩利,利兹联,0.14433756729740643,0.11547005383792519,轻微分歧,Bet365异类(-0.50 vs 中位数-0.25),-0.3333333333333333,0.14433756729740643
0f0dcb050565,FL1,昂热,雷恩,0.0,0.036055512754639925,一致,无异常,0.0,0.0
dd72bb056a65,FL1,克莱蒙特,梅斯,0.0,0.07000000000000002,一致,无异常,0.5,0.0
94d251d0fc3d,BUN,柏林联合,门兴格拉德巴赫,0.14433756729740646,0.10785793124908954,轻微分歧,Bet365异类(-0.25 vs 中位数+0.00),-0.08333333333333333,0.14433756729740646
c18b2c750dbe,LLG,巴塞罗那,赫塔菲,0.0,0.05773502691896257,一致,无异常,1.25,0.0
1ee687d786e7,FL1,里尔,蒙彼利埃,0.0,0.06658328118479392,一致,无异常,0.75,0.0
dd0b8b5e0aac,EPL,狼队,曼彻斯特联,0.0,0.025166114784235857,一致,无异常,-0.75,0.0
a78c1bc066dc,BUN,沃尔夫斯堡,RB莱比锡,0.14433756729740646,0.13868429375143146,轻微分歧,Bet365异类(+0.00 vs 中位数-0.25),-0.16666666666666666,0.14433756729740646
ea2d94ecc968,ISA,热那亚,那不勒斯,0.0,0.043588989435406775,一致,无异常,-1.25,0.0
abf9f5ae93eb,ISA,萨索洛,桑普多利亚,0.14433756729740643,0.13000000000000003,轻微分歧,Bet365异类(+0.50 vs 中位数+0.25),0.3333333333333333,0.14433756729740643
22e8b8a3b9fa,LLG,巴列卡诺,格兰纳达,0.0,0.011547005383792525,一致,无异常,0.0,0.0
c4661e79708b,LLG,加的斯,奥萨苏纳,0.0,0.010000000000000009,一致,无异常,0.0,0.0
17f13faf6086,ISA,萨勒尼塔纳,罗马,0.14433756729740646,0.15620499351813316,轻微分歧,Bet365异类(-0.75 vs 中位数-1.00),-0.9166666666666666,0.14433756729740646
dbcdf8865cbd,FL1,兰斯,巴黎圣日尔曼,0.14433756729740643,0.115325625946708,轻微分歧,Bet365异类(-2.25 vs 中位数-2.00),-2.0833333333333335,0.14433756729740643
75b9d9a5c44c,ISA,AC米兰,卡利亚里,0.14433756729740646,0.05507570547286107,轻微分歧,Macau异类(+1.25 vs 中位数+1.50),1.4166666666666667,0.14433756729740646
0ec99af054f6,LLG,马德里竞技,比利亚雷亚尔,0.14433756729740646,0.1331665623695879,轻微分歧,Macau异类(+0.50 vs 中位数+0.75),0.6666666666666666,0.14433756729740646
5b50f0611eb0,FL1,洛里昂,里尔,0.14433756729740643,0.11846237095944577,轻微分歧,Macau异类(-0.25 vs 中位数-0.50),-0.4166666666666667,0.14433756729740643
5afcab39f1ec,EPL,水晶宫,托特纳姆热刺,0.0,0.01527525231651948,一致,无异常,-0.5,0.0
